Location,Variant,Time,PopTotal
Northern Mariana Islands,Median PI,2100,53.39
Northern Mariana Islands,Upper 80 PI,2020,57.557
Northern Mariana Islands,Upper 80 PI,2100,65.546
Northern Mariana Islands,Lower 80 PI,2020,57.557
Northern Mariana Islands,Lower 80 PI,2100,39.985
Northern Mariana Islands,Upper 95 PI,2020,57.557
Northern Mariana Islands,Upper 95 PI,2100,74.272
Northern Mariana Islands,Lower 95 PI,2020,57.557
Northern Mariana Islands,Lower 95 PI,2100,32.728
Norway,Medium,2020,5421.242
Norway,Medium,2100,7952.927
Norway,High,2020,5421.242
Norway,High,2100,10737.426
Norway,Low,2020,5421.242
Norway,Low,2100,5821.724
Norway,Constant fertility,2020,5421.242
Norway,Constant fertility,2100,7628.284
Norway,Instant replacement,2020,5421.242
Norway,Instant replacement,2100,9777.105
Norway,Zero migration,2020,5421.242
Norway,Zero migration,2100,4608.698
Norway,Constant mortality,2020,5421.242
Norway,Constant mortality,2100,7196.101
Norway,No change,2020,5421.242
Norway,No change,2100,6877.609
Norway,Momentum,2020,5421.242
Norway,Momentum,2100,5484.043
Norway,Median PI,2020,5421.242
Norway,Median PI,2100,7952.927
Norway,Upper 80 PI,2020,5421.242
Norway,Upper 80 PI,2100,8803.949
Norway,Lower 80 PI,2020,5421.242
Norway,Lower 80 PI,2100,7127.757
Norway,Upper 95 PI,2020,5421.242
Norway,Upper 95 PI,2100,9337.044
Norway,Lower 95 PI,2020,5421.242
Norway,Lower 95 PI,2100,6658.413
Oceania,Medium,2020,42677.809
Oceania,Medium,2100,74915.61
Oceania,High,2020,42677.809
Oceania,High,2100,102102.349
Oceania,Low,2020,42677.809
Oceania,Low,2100,53802.074
Oceania,Constant fertility,2020,42677.809
Oceania,Constant fertility,2100,103889.234
Oceania,Instant replacement,2020,42677.809
Oceania,Instant replacement,2100,77701.803
Oceania,Zero migration,2020,42677.809
Oceania,Zero migration,2100,55391.786
Oceania,Constant mortality,2020,42677.809
Oceania,Constant mortality,2100,66535.434
Oceania,No change,2020,42677.809
Oceania,No change,2100,92350.579
Oceania,Momentum,2020,42677.809
Oceania,Momentum,2100,50432.929
Oceania,Median PI,2020,42677.809
Oceania,Median PI,2100,74915.61
Oceania,Upper 80 PI,2020,42677.809
Oceania,Upper 80 PI,2100,86229.31
Oceania,Lower 80 PI,2020,42677.809
Oceania,Lower 80 PI,2100,64848.277
Oceania,Upper 95 PI,2020,42677.809
Oceania,Upper 95 PI,2100,92501.402
Oceania,Lower 95 PI,2020,42677.809
Oceania,Lower 95 PI,2100,59573.222
Oceania (excluding Australia and New Zealand),Medium,2020,12355.695
Oceania (excluding Australia and New Zealand),Medium,2100,26030.486
Oceania (excluding Australia and New Zealand),High,2020,12355.695
Oceania (excluding Australia and New Zealand),High,2100,36848.845
Oceania (excluding Australia and New Zealand),Low,2020,12355.695
Oceania (excluding Australia and New Zealand),Low,2100,17693.245
Oceania (excluding Australia and New Zealand),Constant fertility,2020,12355.695
Oceania (excluding Australia and New Zealand),Constant fertility,2100,51782.729
Oceania (excluding Australia and New Zealand),Instant replacement,2020,12355.695
Oceania (excluding Australia and New Zealand),Instant replacement,2100,17939.702
Oceania (excluding Australia and New Zealand),Zero migration,2020,12355.695
Oceania (excluding Australia and New Zealand),Zero migration,2100,27282.662
Oceania (excluding Australia and New Zealand),Constant mortality,2020,12355.695
Oceania (excluding Australia and New Zealand),Constant mortality,2100,22020.547
Oceania (excluding Australia and New Zealand),No change,2020,12355.695
Oceania (excluding Australia and New Zealand),No change,2100,44690.366
Oceania (excluding Australia and New Zealand),Momentum,2020,12355.695
Oceania (excluding Australia and New Zealand),Momentum,2100,17356.107
Oceania (excluding Australia and New Zealand),Median PI,2020,12355.695
Oceania (excluding Australia and New Zealand),Median PI,2100,26030.486
Oceania (excluding Australia and New Zealand),Upper 80 PI,2020,12355.695
Oceania (excluding Australia and New Zealand),Upper 80 PI,2100,34338.948
Oceania (excluding Australia and New Zealand),Lower 80 PI,2020,12355.695
Oceania (excluding Australia and New Zealand),Lower 80 PI,2100,19785.123
Oceania (excluding Australia and New Zealand),Upper 95 PI,2020,12355.695
Oceania (excluding Australia and New Zealand),Upper 95 PI,2100,39639.505
Oceania (excluding Australia and New Zealand),Lower 95 PI,2020,12355.695
Oceania (excluding Australia and New Zealand),Lower 95 PI,2100,17124.636
Oman,Medium,2020,5106.622
Oman,Medium,2100,7267.893
Oman,High,2020,5106.622
Oman,High,2100,9842.7
Oman,Low,2020,5106.622
Oman,Low,2100,5277.973
Oman,Constant fertility,2020,5106.622
Oman,Constant fertility,2100,13261.178
Oman,Instant replacement,2020,5106.622
Oman,Instant replacement,2100,7735.536
Oman,Zero migration,2020,5106.622
Oman,Zero migration,2100,5677.13
Oman,Constant mortality,2020,5106.622
Oman,Constant mortality,2100,6276.939
